Hadassah Taylor,2,52,4,1,2,5,2, , ,
Monica Ross,2,28,4,2,2,1,2,17,24,29
Anderson Rios,2,47,5,1,4,1,2,23,27,31
Beatrice Spencer,1,27,4,2,5,9,2,15,16,24
Londyn Mccarthy,2,41,5,1,4,1,2,15,15,39
Zachary Lester,2,25,1,2,5,9,1,23,30,39
Journey Carey,1,26,4,1,5,1,2,26,19,37
Lorelei Frederick,2,56,8,1,5,1,1,27,23,33
Kallie Meadows,1,38,1,2,5,7,2,19,18,28
Maximo Hogan,1,39,4,1,4,8,2,20,24,36
Alondra Diaz,2,46,7,2,4,1,2,24,24,37
Devin Rush,2,24,4,2,4,1,2,26,35,39
Carleigh Knapp,2,27,2,2,6,1,1,21,29,40
Jairo Torres,2,28,3,2,3,7,2,28,35,37
Gage Oneill,1,28,3,2,4, ,2,22,25,34
Mariela Paul,1,36,4,1,4,8,2,22,27,35
Dillon Cline,1,50,4,1,6,1,2,22,14,23
Ashleigh Sweeney,1,26,3,2,5,1,2,21,23,38
Andrew Reed,2,42,6,2,6,8,1,18,20,23
Kiley Hanson,2,23,2,2,4,1,2,22,17,31
Nelson Stafford,2,28,4,1,3,5,2,21,33,32
Blake Mercado,1,58,4,1,6,8,2,27,35,36
Zara Rodriguez,2,44,4,1,5,1,2,19,24,28
Lucille Blackwell,1,47,4,1,4,1,2,17,14,37
Bryce Conley,1,46,4,1,6,1,2,28,25,37
Chace Harper,1,45,4,1,4,1,2,19,23,28
Sara Ayers,2,21,1,2,5,1,2,19,20,31
Muhammad Rivers,2,42,4,1,2,5,2,23,26,33
Dereon Fernandez,2,47,4,1,2,4,2,24,27,36
Braden Vega,2,48,4,2,3,3,2,30,22,40
Cheyanne Bridges,2,41,7,1,6,1,2,21,21,35
Adelyn Rojas,1,33,1,2,5,1,2,28,5,34
Giselle Dalton,2,38,7,1,5,1,2,21,26,35
Lyla Graham,1,39,3,1,5,1,1,19,30,34
Audrey Hobbs,2,67,4,2,2,2,2,23,20,38
Rigoberto Mcknight,2,22,2,2,5,1,2,10,20,22
Cayden Ramos,2,31,4,1,5,7,2,24,32,38
Tiara Good,2,45,4,1,5,1,2,30,35,40
Zachariah Contreras,1,26,4,2,5,1,1,23,34,39
Alannah Kirby,1,51,5,1,2,8,2,22,24,35
Gina Coleman,2,37,5,1,3,1,2,22,28,38
Nelson Hensley,1,33,1,2,4,1,2,23,13,30
Madelyn Bentley,2,61,8,1,3,1,2,27,31,34
Vincent Henderson,2,33,1,2,4,1,2,22,18,35
Madyson Mccarthy,2,42,4,1,4,8,2,18,14,34
Laci Mcpherson,2,45,4,1,6,1,2,21,19,30
Janiya Livingston,2,57,4,2,4,8,2,24,23,27
Kelton Noble,2,60,4,2,5,5,1,25,30,27
Samara Reilly,1,23,1,2,6, ,2,9,5,23
Jamari Harrell,2,48,4,1,4,1,2,28,25,37
Nikolas Wong,2,55,1,1,6,1,2,27,27,39
Conor Powell,2,38,4,1,5, ,2,28,30,40
Beckett Williams,1,27,2,2,3,1,2,20,20,25
Gabriel Ramirez,1,21,1,2,3,5,2,27,33,30
Belinda Carrillo,1,37,4,1,5,1,2,24,18,33
Yael Carroll,2,27,4,1,2,4,2,18,29,29
Layla Wu,1,31,3,2,6,9,2,16,16,32
Leyla Stanton,1,52,2,1,3,1,2,29,20,35
Julianne Reilly,1,64,4,2,6,8,2,25,19,35
Ronan Baxter,2,35,1,2,4,1,1,18,16,29
Maria Owen,2,22,1,2,3,1,1,23,23,23
Kelsey Choi,1,23,1,2,6,1,2,18,32,40
Tessa Rodgers,1,56,2,1,6,1,2,24,13,25
Delilah Blackburn,2,24,1,2,3,1,2,22,18,29
Sarai Short,1,36,4,1,3,1,2,20,22,32
Maximilian Thompson,2,37,6,1,3,1,2,19,14,18
Izaiah Ball,1,50,5,1,6,8,2,27,32,35
Emma Stone,1,37,4,1,4,1,2,27,22,38
Abel Hendricks,1,40,4,1,5,8,2,25,31,40
Broderick Davis,2,27,3,2,5,1,2,21,28,31
Abraham Henson,1,51,4,1,5,1,2,26,30,37
Tomas Acosta,1,23,1,2,3,1,2,14,17,28
Aryan Walsh,2,37,3,2,5,1,2,29,35,38
Jordan Pennington,2,19,1,2,4,1, ,21,25,32
Roselyn Best,2,48,4,1,4,5,2,21,14,37
Conner Lucero,1,50,4,1,4,1,2,17,27,38
Dwayne Mora,1,49,4,1,2, , ,17,23,24
Krista Christian,2,36,6,1,2,1,2,14,20,29
Eve Zavala,1,45,4,1,6,1,2,27,22,37
Brooks Benitez,2,18,2,2,2,2,1,13,8,18
Makai Carroll,1,22,1,2,3,1,2,22,15,21
Shayla Mcdonald,2,19,2,2,3,1,2,16,23,27
Warren Andrade,1,27,3,2,3,8,1,26,29,38
Kyla Heath,2,46,4,1,2,5,2,24,26,37
Elyse Hinton,1,59,5,2,2, ,2, ,12,27
Crystal Blanchard,2,20,3,2,4,8,1,15,14,24
Courtney Holder,1,55,7,2,5,1,2,24,19,38
Eduardo Yates,2,23,2,2,5,1,2,20,24,36
Ariana Brandt,2,30,4,1,2,8,1,15,11,34
Edith Murray,1,22,1,2,5,1,2,25,28,36
Chaim Moreno,1,23,2,2,5,1,2,21,23,29
Armando Potter,2,25,4,2,4,1,1,24,29,38
Kyson Mack,2,46,5,1,3,9,2,17,30,29
Nolan Gaines,2,22,1,2,3,9,2,30,34,40
Cale Lloyd,2,20,1,2,3,6,1,18,16,22
Paige Berry,2,49,7,2,3,1,2,16,12,24
Nathalie Yu,2,42,4,1,2,9,2,18,35,34
Campbell Cooley,1,37,4,1,3,1,2,20,24,29
Natasha King,2,20,1,2,4,6,2,14,6,19
Malaki Frank,1,22,1,2,5,1,2,20,22,37
Tanya Hudson,1,25,1,2,5,1,2,21,25,38
Phillip Donovan,1,26,1,2,5,1,2,14,27,29
Grady Lambert,1,22,2,2,5,1,2,28,26,39
Sherlyn Moreno,1,24,2,2,5,8,2,21,25,31
Kareem Melendez,1,51,5,1,3,1,2,27,25,36
Coleman Ramos,2,45,4,1,2,1,2,21,23,33
Adolfo Lowery,1,47,4,1,5,1,2,16,20,36
Krystal Chang,2,21,1,2,5,1,2,23,15,35
Yaretzi Russo,2,41,2,2,5,1,1,24,31,38
Andrew Shelton,2,25,3,2,3,1,1,25,29,33
Cohen Cuevas,2,26,1,2,5,1,2,23,29,32
Helena Brooks,2,23,3,2,5,1,1,23,31,30
Mattie Combs,2,51,2,2,3,1,2,24,19,37
Devyn Finley,1,48,4,1,4, ,2,20,24,38
Kaleb Powers,1,37,4,1,5,1,2,18,30,37
Marvin Berry,1,39,3,2,4,7,2,16,13,26
Hailee Pineda,2,40,4,1,3,3,2,19,12,24
Belinda Jimenez,1,33,1,2,4,7,1,26,25,38
Marisol Gutierrez,2,27,1,2,5,3,1,20,11,32
Stella Joyce,1,32,4,1,5,4,2,23,29,37
Joy Reid,2,50,2,2,3,1,1,25,20,30
Coby Ferrell,3,35,5,1,2,7,2,24,17,37
Jude Reynolds,2,50,7,1,4,8,1,21,14,33
Marcel Pittman,2,38,4,1,6,4,2,26,28,30
Immanuel Gould,2,48,5,1,4,1,2,20,19,33
Shawn Yates,1,54,4,1,6,4,2,23,19,34
Aliza Bean,2,36,7,2,4,1,1,24,12,39
Cristal Dodson,2,68,7,2,3,5,2,30,35,40
Kenley Skinner,2,74,8,2,5,6,2,26,34,40
Ross Brown,2,35,4,1,6,1,1,25,24,35
Branson Patterson,2,37,4,1,4,8,2,27,29,32
Anabelle Dennis,2,39,4,1,5,1,1,19,14,29
Jaylene Frederick,1,50,7,2,5,1,2,15,12,33
Marlene Pruitt,1,33,1,2,2,1,1,14,9,31
Elianna Becker,2,23,1,2,4,1,2,19,27,32
Eduardo Mccormick,1,54,4,2,2, ,2,20,19,31
Maverick Horton,2,23,1,2,4,1,2,23,22,34
Isabella Mitchell,2,41,7,1,4,5,2,28,18,36
Anton Mccann,2,49,4,1,5,4,1,24,30,38
Maximilian Owen,1,22,3,2,5,8,2,21,25,36
Tanner Bridges,2,22,3,2,4,3,2,20,23,28
Monica Watkins,1,27,1,2,3,1,1,30,23,35
Eliezer Vincent,2,32,4,2,4, ,2,23,17,34
Stella Dickson,2,38,4,1,4,5,2,21,20,32
Skylar Sampson,2,41,5,1,5,8,1,28,26,37
Kenzie Murray,1,23,1,2,5,1,2,24,33,37
Ruben Webb,1,21,1, ,5,1,2,26,26,40
Rhett Bautista,2,43,4,1,2,2,2,20,8,27
Dereon Turner,1,40,4,1,6,1,2,24,25,31
Kendra Dorsey,2,31,1,2,5,1,2,19,22,33
Quinton Long,1,49,4,1,5,1,2,27,23,36
Kaydence Moran,2,52,5,1,4,9,2,28,34,39
Julio Rios,2,29,3,2,4,8,2, , ,29
Marquise Bonilla,2,36,4,1,4,4,2,22,23,32
Amya Zamora,2,19,1,2,3,7,2,17,9,21
Jacoby Armstrong,2,58,4,2,5,7,2,27,24,35
Benjamin Hoffman,2,65,7,2,2,7,2,30,30,40
Aliya Garrison,1,22,1,2,3,7,2,24,20,29
Aydin Boyle,1,43,1,2,4,1,2,21,16,34
Samir Lindsey,1,22,1,2,5,7,2,20,16,34
Isabela Reed,2,22,1,2,5,1,1,29,29,39
Ashlee Goodman,1,31,2,2,5,1,2,17,18,24
Payton Cross,1,46,6,2,4,5,2,17,17,37
Areli Alvarado,2,53,7,2,6,1,2,26,11,39
Brendan Henderson,2,24,1,2,3,2,2,17,18,30
Vivian Lin,2,42,4,1,3,7,2,21,13,20
Abbie Butler,2,45,5,2,4,7,2,16,30,31
Sloane Erickson,2,70,4,2,2,2,2,30,10,27
Jaiden Cox,1,46,4,1,5,1,2,29,31,39
Dana Mayer,1,42,4,1,6,1,2,24,21,34
Davion Cordova,1,35,1,2,4,7,2,16,5,23
Maximilian Sparks,2,34,4,1,5,5,2,28,31,37
Kenya Berg,2,36,4,1,5,1,2,22,30,36
Aubree Schaefer,2,44,1,2,2,1,1,18,18,36
Sidney Rivas,1,31,3,2,6,1,2,19,26,39
Derrick Hansen,2,29,1,2,2,8,2,28,26,40
Eden Parsons,1,46,5,1,6,9,2,16,22,37
Jakayla Villegas,2,23,1,2,5,1,2,21,22,29
Alejandro Briggs,2,49,4,1,2,4,2,28,30,40
Zackery Nicholson,2,44,8,1,4,1,2,29,29,37
Kyleigh Allen,2,23,1,2,3,1,2,29,32,38
Zariah Nolan,1,42,4,1,3,1,2,27,29,37
Harry Mathews,2,29,2,2,5,1,1,23,24,35
Brooks Hurley,1,66,4,2,4,6,2,24,35,40
Simeon Harrington,2,21,1,2,5,1,2,22,26,36
Greta Molina,2,41,7,1,5,1,1,26,27,39
Simeon Gonzales,1,35,4,2,5,1,1,24,25,34
Sammy Bray,2,28,4,2,2,1,2,16,29,25
Jerome Irwin,1,36,1,2,6,7,2,24,20,40
Hezekiah Fitzpatrick,1,36,2,2,4,8,1,27,21,39
Essence Mcgrath,2,27,4,2,2,1,2,21,27,33
Jazlene Harrison,1,70,4,2,6,1,2,25,32,34
Bianca Riggs,2,35,4,1,2,4,2,26,27,35
Rodolfo Faulkner,1,33,4,1,3,5,2,22,25,32
Gustavo Dudley,2,35,5,1,4,5,2,25,10,32
Junior Miller,1,22,1,2,5,7,2,27,17,30
Caitlyn Hartman,1,56,4,2,2,8,2,20,30,36
Raelynn Ramirez,2,23,2,2,6,6,2,17,20,31
Antonio Morrow,1,31,4,1,4,1,2,29,27,40
Roman Valenzuela,2,49,4,1,4,4,1,30,28,40
Rolando Lewis,2,31,4,1,4,4,2,30,30,40
Damari Reese,1,63,4,2,5,4,2,26,20,39
Carina Marshall,1,36,4,1,4,1,2,29,33,40
Laila Davis,2,48,4,2,3,9,2,20,17,33
Simeon Stone,2,30,4,2,3,8,2,21,25,27
Raymond Sanford,2,26,1,2,5,1,1,25,31,38
Drew Gibbs,2,21,1,2,3,1,2,21,24,31
Kole Fitzpatrick,1,20,1,2,3,1,2,24,22,25
Kristian Sharp,1,26,1,2,4,1,1,17,27,28
Miguel Joseph,2,22,1,2,5,1,2,17,24,36
Abril David,2,21,1,2,3,1,2,21,23,35
Shyanne Hart,2,44,1,2,6, ,1,26,23,38
Efrain Wilson,1,26,1,2,3,1,2,21,12,38
Natalya Huff,2,26,1,2,4, ,2,19,20,38
Nina Love,1,32,4,2,4,1,2,23,17,32
Gunnar Potts,2,41,4,1,2,1,2,30,27,40
Ramiro Gillespie,2,40,5,2,5,1,2,18,27,30
Agustin Maldonado,2,44,4,1,3,9,2,22,24,37
Trenton Hoover,2,48,4,1,5,1,2,27,29,39
Allen Cunningham,2,18,1,2,3,1,2,21,21,33
Cadence Bradford,1,54,4,1,6,1,2,22,24,38
Fatima Lam,1,47,4,1,6,1,2,21,21,36
Julia Combs,2,74,4,2,2, ,2,23,26,39
Malaki Vega,1,65,4,1,4,5,2,20,18,29
Armani Hicks,1,45,4,1,4,1,2,26,17,31
Diya Nielsen,2,21,2,2,5,1,2,26,27,39
Cedric Novak,2,48,7,2,4,4, ,21,19,34
Kaleigh Rosales,1,33,4,2,5,1,2,27,31,39
Lexie Farrell,2,44,7,2,6,1,2,24,16,34
Ibrahim Herring,1,48,5,1,3,1,2,27,30,40
Bailey Delgado,2,56,4,2,2,6,2,22,22,33
Jace Santos,2,24,3,2,5,7,1,28,25,40
Jimmy Lucas,1,54,4,1,4,1,2,20,18,37
Nelson Lowe,2,41,2,2,6,1,2,19,18,29
Mara Flynn,2,27,3,2,5,1,2,24,29,36
Taylor Glass,2,36,4,1,1,4,2,28,35,37
Damion Mcintyre,1,49,4,2,6,1,2,16,9,29
Aldo Gilbert,1,18,1,2,3,7,2,29,27,27
Alisha Beltran,1,30,3,2,4,1,1,21,22,
Finley Freeman,1,55,4,2,6,7,2,23,24,38
Rebecca Padilla,1,42,4,1,5,5,2,29,23,37
Jimena Roberson,2,34,3,2,4,7,1,22,25,18
Antonio Terry,2,36,4,1,4,4,2,26,20,31
Paxton Wolf,2,50,4,1,4,1,2,20,30,
Talia Delgado,1,34,4,1,3,1,2,26,9,33
Muhammad Kerr,2,78,8,2,3,7,2,27,26,36
Ernest Santos,2,51,4,2,5,5,2,30,32,40
Brielle Aguilar,2,21,2,2,5,3,2,27,35,34
Paul Escobar,2,55,4,2,4,7,2,28,25,38
Itzel Contreras,2,21,1,2,5,1,2,16,22,34
Cristal Shaffer,1,33,4,1,4,1,1,28,12,33
Jade Jensen,2,25,1,2,5,1,2,26,20,36
Lucia Ruiz,2,21,1,2,5,1,2,19,23,26
Regan Williamson,2,32,4,1,3,8,2,21,27,34
Landin Beltran,1,50,4,1,4,8,1,19,14,40
Rylee Cook,2,30,1,2,4,1,1,19,20,29
Angie Murillo,2,33,4,1,3,4,1,19,27,26
Genesis Shea,1,34,4,1,4,1,1,24,20,39
Maria Kline,1,41,4,2,5,1,2,20,26,34
Ann Davies,2,37,4,2,6,1,2,26,30,34
Madison Ponce,2,24,2,2,5,7,2,29,35,37
Owen Moon,2,35,1,2,6,1,2,27,27,33
Danica Barrett,1,23,2,2,5,1,1,25,25,34
Blake Pratt,1,54,4,2,5,9,2,24,33,40
Cherish Farley,1,43,4,1,4,1,2,21,15,31
Phoebe Rasmussen,2,58,5,2,2,7,2,29,27,40
Violet Thomas,2,36,4,1,3,4,2,23,28,39
Myles Meyer,2,28,3,2,4,1,2,25,25,38
Amirah James,1,21,1,2,3,1,2,20,23,30
Damion Abbott,1,41,5,1,2,1,2,26,33,40
Henry Arias,2,22,1,2,3,8,2,7,13,21
Omari Bowers,1,57,5,2,3,8,1,27,23,39
Octavio Fleming,1,33,4,2,4,8,2,22,20,35
Konner Blair,1,40,4,1,2,8,2,24,16,29
Bryson Wall,1,21,2,2,3,1,1,25,27,38
Leo Houston,2,46,7,1,4,8,2,28,12,29
Carson Perez,2,35,4,1,4, ,1,29,30,37
Sammy Pineda,2,31,4,1,4,8,1,24,30,38
Marco Vaughn,2,60,4,1,4,8,2,26,27,35
Tristen Warner,2,53,4,1,4,5,2,23,24,31
Ethen Lawrence,2,25,3,2,6,8,1,24,18,29
Frances Buckley,1,44,5,2,5,7,2,18,31,38
Aryana Maddox,1,23,3,2,5,1,2,23,24,37
Lauryn Barr,1,46,6,2,4,3,2,28,26,36
Mariana Franklin,2,46,4,1,5,1,2,17,22,20
Xzavier Taylor,2,21,1,2,5,8,2,20,19,37
Gregory Stokes,1,18,2,2,3,1,1,14,13,25
Jerome Bender,2,53,4,2,2,6,2,13,23,20
Charlotte Ruiz,1,22,3,2,2,8,1,10,11,22
Jessie Pope,2,31,4,1,5,4,2,26,32,37
Dominick Tyler,1,32,1,2,6,1,1,23,16,39
Tamara Williamson,1,36,4,1,6,1,2,26,28,40
Salvador Serrano,2,43,5,2,5,1,2,18,19,32
Yasmin Camacho,1,32,4,1,4,2,2,18,30,30
Alayna Orr,2,45,5,1,4,1,1,16,27,37
Cristal Stein,1,41,4,1,6,1,2,25,18,36
Cameron Chaney,2,66,4,2,2,6,2,26,32,39
Aria Pineda,2,30,6,2,4,8,2,10,5,18
Jaylin Olson,1,24,2,2,5,3,2,19,12,27
Ernesto Carlson,1,48,7,2,5,1,1,18,19,35
Nash James,2,33,4,1,2,4,2,10,9,18
Madisyn Beasley,2,30,4,1,2,5,2,18,27,35
Alexus Brown,2,31,4,1,4,8,2,15,20,37
Holly Castro,2,34,4,1,3,5,2,23,30,40
Noah Dennis,2,48,4,1,2,6,2,21,20,27
Roger Bright,2,41,3,2,5, ,2,21,10,30
Adrian Alexander,2,37,4,1,6,1,2,20,14,39
Serena Sparks,1,50,5,2,6,1,2,27,27,39
Allie Cox,1,36,4,1,6,9,2,22,26,34
Shannon Stark,2,28,2,2,5,1,2,23,21,40
Amanda Mcneil,2,39,4,1,5,5,2,10,16,24
Stephanie Hughes,1,50,1,1,3,4,2,18,27,40
Diya Pena,1,48,4,1,3,1,2,23,33,39
Vivian Page,2,46,4,1,2,8,2,20,30,39
Athena Wang,2,35,4,1,4,7,2,23,21,37
Zain Rose,1,56,4,1,4,1,1,18,25,27
Aubree Madden,2,52,4,1,1,6,2,20,9,34
Aileen West,1,19,1,2,3,1,2,26,27,39
Dashawn Orozco,1,27,1,2,5,1,1,16,7,33
Norah Banks,2,82,8,2,4,6,2,27,29,35
Ethan Bell,2,38,7,2,5,1,2,18,15,28
Meadow Curry,2,24,1,2,4,7,1,17,19,23
Max Sparks,2,75,4,2,2,5,2,22,21,40
Anne Robles,1,26,3,2,4,3,2,17,17,35
Micah Velez,1,32,1,2,3,1,1,25,20,37
Harry French,1,35,4,1,4,1,2,21,24,39
Aurora Mcmillan,1,30,1,2,6,1,2,18,18,34
Carla Garcia,1,22,1,2,4,5,2,20,16,35
Cynthia Adkins,2,55,4,2,2,5,2,25,24,35
Agustin Blanchard,1,25,1,2,5,1,2,21,17,27
Jaylin Owen,2,47,4,1,4,1,2,25,32,38
Rafael Le,1,38,4,1,4,8,1,24,22,32
Amir Gill,2,28,3,1,5,1,2,24,19,35
Bryan Marshall,2,23,1,1,5,1,2,23,26,34
Shawn Lawrence,2,56,4,2,4, ,2,27,33,40
Lyric Palmer,2,24,1,2,5,1,2,28,31,40
Xiomara Chen,1,20,1,1,3,1,2,23,19,36
Kendrick Mendez,1,34,3,2,4,1,1,20,24,36
Carmen Hancock,2,26,2,2,5,8,1,23,18,37
Maryjane Arnold,1,32,4,1,3,8,2,20,26,38
Areli Duncan,1,46,4,2,5,1,2,20,18,31
Vanessa Snyder,2,48,5,2,2,1,2,27,27,40
Natalia Davila,2,49,2,1,6,6,2,23,31,40
Samson Suarez,1,48,4,1,4,1,2,25,19,40
Zechariah Pittman,1,27,3,2,2,1,2,24,14,38
Yasmin Young,1,24,4,1,5,2,2,19,27,28
Ramon Hickman,2,24,4,1,5,7,2,22,23,35
Anahi Browning,1,21,1,2,3,1,2,21,23,31
Bethany Singh,1,31,3,2,6,1,1,24,23,40
Jimena Kim,2,22,1,1,3,8,2,17,12,26
Kiana Smith,1,44,4,1,4,1,1,22,28,37
Cornelius Buckley,1,69,4,2,2,6,2,21,26,29
Rylan Fuentes,2,68,4,2,3,6,2,26,23,38
Amirah Wolfe,2,24,1,2,4,1,2,26,27,36
Kai Bennett,2,27,1,2,5,9,2,25,25,40
Keon Gay,2,63,7,2,3,5,2,18,14,29
Remington Wise,2,48,4,1,2,4,2,19,33,31
Harry Young,2,21,1,2,4,1,2, , ,30
Riley Wilkinson,1,50,4,1,4,1,1,19,16,34
Jamarcus Russo,2,24,2,2,3,8,1,17,23,38
Kelsey Larsen,1,25,3,2,5,1,2,22,25,39
Gunner Villarreal,2,29,4,1,3,1,2,19,25,36
Jamie Valdez,1,31,1,2,3,1,2,21,14,37
Xavier Harrell,2,44,4,1,3,1,2,22,17,40
Belen Klein,2,49,5,1,4,8,2,26,30,40
Carissa Parrish,2,47,4,1,3,8,2,12,5,20
Jose Leonard,2,34,1,1,4,8,1,20,18,35
Keith Alvarado,2,60,7,2,2, ,1,18,23,37
Tommy Patrick,1,24,1,2,5,1,2,24,23,27
Reagan Austin,2,35,1,2,6,9,1,24,25,27
Trace Maynard,2,38,1,2,6,1,2,27,24,37
Victoria Horne,1,23,1,2,5,1,2,18,16,21
Serena Gilmore,2,36,4,1,5, ,2,24,23,39
Sharon Conner,2,24,4,2,4,1,1,9,11,23
Deegan Sosa,2,25,4,2,4,1,1,17,30,36
Karter Davidson,1,42,4,1,5,8,2,19,15,27
Neil Randall,2,27,4,2,5,1,2,22,29,35
Darren Bowen,2,20,1,2,3,1,2,24,18,31
Amani Boyle,1,30,4,1,4,8,2,22,17,28
Kaitlin Day,2,42,6,2,6,8,1,23,14,28
Noemi Hammond,2,24,1,2,5,1,2,21,23,30
Ray Young,1,51,5,1,6,6,1,22,19,35
Kailey Bray,1,50,6,1,6,2,2,18,10,32
Frederick Levine,1,32,3,1,4,1,2,24,23,39
Adriana Snyder,2,35,7,1,4,3,2,27,23,37
Briana Roy,2,21,1,2,4,8,1,10,16,36
Vance Waters,2,44,4,1,6,4,2,26,29,35
Antonio Hartman,1,19,1,2,3,1,2,20,25,40
Javon Stout,1,36,4,1,6,8,2,25,29,39
Tommy Hammond,2,25,1,2,4,1,2,20,11,21
Haleigh Bryant,1,47,5,1,6,1,2,23,24,34
Riya Moyer,1,21,1,2,3,9,2,26,25,37
Karlie Orozco,2,45,5,2,3,1,2,26,22,40
Cedric Johnston,2,55,6,2,5,2,2,22,14,29
Sanai Cordova,2,49,5,1,2,5,2,27,25,34
Madeline Leonard,2,61,4,2,2,7,1,30,32,40
Jaylynn Dunn,2,36,2,2,3,1,2,15,21,28
Leanna Preston,1,21,1,2,5,1,2,23,29,40
Jovanni Douglas,2,53,4,2,4,2,2,22,10,38
Giana Harrell,1,29,1,1,4,1,2,25,16,37
Conrad Preston,2,39,4,1,4,1,2,25,26,38
David Snyder,2,20,1,2,4,1,2,19,22,37
Conor Garrison,1,40,4,1,5,3,2,19,10,36
Josephine Tran,2,31,4,1,5,7,2,17,10,24
Jaiden Welch,1,25,7,2,5,1,1,23,28,40
Wilson Richards,1,24,1,2,3,1,2,22,25,34
Justus Branch,2,31,4,1,3,4,2,17,15,20
Darius Villa,1,41,4,1,3,7,2,23,21,38
Skye Caldwell,1,27,2,2,4,8,1,20,19,30
Joshua Howell,2,22,1,2,5,1,2,30,33,34
Leyla Ayala,1,57,4,2,4,6,1,14,7,25
Dylan Osborne,1,35,4,1,4,4,2,17,25,29
Addyson Nicholson,2,28,4,1,6,2,2,25,14,35
Amiah Alvarado,2,21,2,2,2,1,2,21,19,33
Julissa Page,2,60,4,1,6,5,2,26,23,28
Felicity Sparks,1,31,3,1,3,6,2,23,17,37
Nayeli Francis,2,48,4,2,3,8,2,20,19,35
Frida Li,2,25,2,2,6,6,1,26,28,34
Houston Booth,1,36,1,2,5,9,2,26,16,40
Ryker Brewer,1,22,1,2,4,8,1,15,10,25
Shawn Flores,2,62,4,1,2,2,2,29,23,34
Isai Rios,1,28,3,2,4,1,2,23,24,34
Odin Lucas,2,63,4,2,4,6,2,18,25,23
Ryleigh Riley,1,48,4,1,4,1,2,24,23,38
Julio Sosa,2,33,8,1,4,1,1,16,18,29
Lillianna Johnson,2,60,7,2,4,1,1,20,11,31
Paris Hill,2,46,3,2,4,1,2,8,17,21
Alexander Casey,2,26,3,1,5,1,2,24,20,36
Valery Lucas,1,42,4,1,2,7,2,24,26,36
Liam Monroe,2,50,6,2,5,4,2,16,17,40
Alec Townsend,1,21,1,2,5,1,2,24,16,33
Salvatore Bean,2,18,2,2,3,1,2,22,28,24
Veronica Kemp,1,67,4,2,3,6,2,26,23,26
Muhammad Little,2,62,4,2,4, ,2,21,19,38
Thomas Cline,2,26,3,2,5,1,2,27,25,35
Justine Davis,1,40,4,2,3,1,2,19,17,30
Lola Zhang,1,18,1,2,3,3,2,19,25,38
Raelynn Chapman,2,39,7,1,5,3,2,23,14,30
Anabel Melton,2,21,2,2,5,1,2,23,27,34
Deshawn Coffey,2,52,4,1,2,5,2, , ,
Roy Vasquez,2,28,4,2,2,1,2,17,24,29
Justin Massey,2,47,5,1,4,1,2,23,27,31
Kendall Ashley,1,27,4,2,5,9,2,15,16,24
Branden Wong,2,41,5,1,4,1,2,15,15,39
Noemi Campos,2,25,1,2,5,9,1,23,30,39
Yamilet Huff,1,26,4,1,5,1,2,26,19,37
Kierra Ortiz,2,56,8,1,5,1,1,27,23,33
Brenna Fritz,1,38,1,2,5,7,2,19,18,28
Bella Lloyd,1,39,4,1,4,8,2,20,24,36
Brianna Beck,2,46,7,2,4,1,2,24,24,37
Tamara Frederick,2,24,4,2,4,1,2,26,35,39
Dayton Douglas,2,27,2,2,6,1,1,21,29,40
Wilson Potts,2,28,3,2,3,7,2,28,35,37
Clay Salas,1,28,3,2,4, ,2,22,25,34
Aditya Thomas,1,36,4,1,4,8,2,22,27,35
Adelyn Mcneil,1,50,4,1,6,1,2,22,14,23
Jazlynn Winters,1,26,3,2,5,1,2,21,23,38
Malik Nicholson,2,42,6,2,6,8,1,18,20,23
Olive Wheeler,2,23,2,2,4,1,2,22,17,31
Kendall Winters,2,28,4,1,3,5,2,21,33,32
Riya Bishop,1,58,4,1,6,8,2,27,35,36
Yoselin Mercer,2,44,4,1,5,1,2,19,24,28
Karter Mccarthy,1,47,4,1,4,1,2,17,14,37
Lena Farrell,1,46,4,1,6,1,2,28,25,37
Salma Buck,1,45,4,1,4,1,2,19,23,28
Malia Macdonald,2,21,1,2,5,1,2,19,20,31
Xavier Cortez,2,42,4,1,2,5,2,23,26,33
Sienna Gill,2,47,4,1,2,4,2,24,27,36
Aldo Green,2,48,4,2,3,3,2,30,22,40
Matthias Becker,2,41,7,1,6,1,2,21,21,35
Leon Maynard,1,33,1,2,5,1,2,28,5,34
Giuliana Graham,2,38,7,1,5,1,2,21,26,35
Isai Branch,1,39,3,1,5,1,1,19,30,34
Brenden Townsend,2,67,4,2,2,2,2,23,20,38
Emerson Ware,2,22,2,2,5,1,2,10,20,22
Titus Hodges,2,31,4,1,5,7,2,24,32,38
Ean Meyer,2,45,4,1,5,1,2,30,35,40
Maia Pruitt,1,26,4,2,5,1,1,23,34,39
Lilly Gillespie,1,51,5,1,2,8,2,22,24,35
Carsen Oneal,2,37,5,1,3,1,2,22,28,38
Joslyn Fox,1,33,1,2,4,1,2,23,13,30
Maggie Hale,2,61,8,1,3,1,2,27,31,34
Keagan Cervantes,2,33,1,2,4,1,2,22,18,35
Clarence Spears,2,42,4,1,4,8,2,18,14,34
Silas Delgado,2,45,4,1,6,1,2,21,19,30
Beckham Garrison,2,57,4,2,4,8,2,24,23,27
Richard Rollins,2,60,4,2,5,5,1,25,30,27
Trenton Snyder,1,23,1,2,6, ,2,9,5,23
Theodore Adams,2,48,4,1,4,1,2,28,25,37
